Date,InterfaceID,priority_weight,process_impact_weight,frequency,days_to_quarter_end,close_calendar_multiplier,CoIF
2026-07-17,IF_ORD_002,100,90,41,75,1.0,70.08
2026-07-17,IF_ORD_003,60,80,29,75,1.0,54.41
2026-07-17,IF_MFG_001,60,75,21,75,1.0,46.16
2026-07-17,IF_MFG_002,25,65,12,75,1.0,38.88
2026-07-17,IF_MFG_003,25,35,15,75,1.0,26.63
2026-07-17,IF_MFG_004,5,20,6,75,1.0,17.81
2026-07-17,IF_PRC_001,60,70,27,75,1.0,49.36
2026-07-17,IF_PRC_002,25,55,20,75,1.0,35.93
2026-07-17,IF_PRC_003,5,15,8,75,1.0,16.83
2026-07-17,IF_ASM_001,60,85,14,75,1.0,54.15
2026-07-17,IF_ASM_002,60,80,41,75,1.0,54.38
2026-07-17,IF_DLV_001,100,100,51,75,1.0,71.36
2026-07-18,IF_ORD_001,100,90,50,74,1.0,72.44
2026-07-18,IF_PAY_001,100,100,34,74,1.0,63.84
2026-07-18,IF_PAY_002,25,30,24,74,1.0,30.95
2026-07-18,IF_ORD_002,100,90,46,74,1.0,71.31
2026-07-18,IF_ORD_003,60,80,29,74,1.0,51.87
2026-07-18,IF_MFG_001,60,75,25,74,1.0,56.74
2026-07-18,IF_MFG_002,25,65,21,74,1.0,42.64
2026-07-18,IF_MFG_003,25,35,12,74,1.0,33.09
2026-07-18,IF_MFG_004,5,20,12,74,1.0,18.7
2026-07-18,IF_PRC_001,60,70,41,74,1.0,56.1
2026-07-18,IF_PRC_002,25,55,18,74,1.0,36.53
2026-07-18,IF_PRC_003,5,15,10,74,1.0,14.09
2026-07-18,IF_ASM_001,60,85,38,74,1.0,53.96
2026-07-18,IF_ASM_002,60,80,31,74,1.0,54.39
2026-07-18,IF_DLV_001,100,100,26,74,1.0,72.24
2026-07-19,IF_ORD_001,100,90,46,73,1.0,76.06
2026-07-19,IF_PAY_001,100,100,29,73,1.0,71.21
2026-07-19,IF_PAY_002,25,30,31,73,1.0,28.31
2026-07-19,IF_ORD_002,100,90,23,73,1.0,69.08
2026-07-19,IF_ORD_003,60,80,25,73,1.0,55.27
2026-07-19,IF_MFG_001,60,75,34,73,1.0,58.09
2026-07-19,IF_MFG_002,25,65,16,73,1.0,40.9
2026-07-19,IF_MFG_003,25,35,15,73,1.0,30.28
2026-07-19,IF_MFG_004,5,20,7,73,1.0,18.02
2026-07-19,IF_PRC_001,60,70,33,73,1.0,53.64
2026-07-19,IF_PRC_002,25,55,16,73,1.0,39.86
2026-07-19,IF_PRC_003,5,15,13,73,1.0,22.38
2026-07-19,IF_ASM_001,60,85,114,73,1.0,57.21
2026-07-19,IF_ASM_002,60,80,43,73,1.0,55.72
2026-07-19,IF_DLV_001,100,100,61,73,1.0,79.31
2026-07-20,IF_ORD_001,100,90,45,72,1.0,62.78
2026-07-20,IF_PAY_001,100,100,43,72,1.0,78.7
2026-07-20,IF_PAY_002,25,30,13,72,1.0,29.74
2026-07-20,IF_ORD_002,100,90,55,72,1.0,70.46
2026-07-20,IF_ORD_003,60,80,19,72,1.0,52.79
2026-07-20,IF_MFG_001,60,75,22,72,1.0,46.82
2026-07-20,IF_MFG_002,25,65,22,72,1.0,39.76
2026-07-20,IF_MFG_003,25,35,17,72,1.0,25.63
2026-07-20,IF_MFG_004,5,20,6,72,1.0,21.33
2026-07-20,IF_PRC_001,60,70,40,72,1.0,52.92
2026-07-20,IF_PRC_002,25,55,11,72,1.0,35.55
2026-07-20,IF_PRC_003,5,15,11,72,1.0,20.54
2026-07-20,IF_ASM_001,60,85,26,72,1.0,60.52
2026-07-20,IF_ASM_002,60,80,28,72,1.0,55.07
2026-07-20,IF_DLV_001,100,100,45,72,1.0,75.29
2026-07-21,IF_ORD_001,100,90,26,71,1.0,67.27
2026-07-21,IF_PAY_001,100,100,50,71,1.0,71.23
2026-07-21,IF_PAY_002,25,30,10,71,1.0,32.98
2026-07-21,IF_ORD_002,100,90,43,71,1.0,69.44
2026-07-21,IF_ORD_003,60,80,37,71,1.0,59.47
2026-07-21,IF_MFG_001,60,75,25,71,1.0,62.16
2026-07-21,IF_MFG_002,25,65,73,71,1.0,43.9
2026-07-21,IF_MFG_003,25,35,27,71,1.0,27.06
2026-07-21,IF_MFG_004,5,20,10,71,1.0,20.5
2026-07-21,IF_PRC_001,60,70,38,71,1.0,54.46
2026-07-21,IF_PRC_002,25,55,13,71,1.0,31.93
2026-07-21,IF_PRC_003,5,15,6,71,1.0,14.51
2026-07-21,IF_ASM_001,60,85,25,71,1.0,56.28
2026-07-21,IF_ASM_002,60,80,34,71,1.0,55.1
2026-07-21,IF_DLV_001,100,100,27,71,1.0,72.19
2026-07-22,IF_ORD_001,100,90,31,70,1.0,70.94
2026-07-22,IF_PAY_001,100,100,49,70,1.0,75.26
2026-07-22,IF_PAY_002,25,30,57,70,1.0,34.42
2026-07-22,IF_ORD_002,100,90,39,70,1.0,69.18
2026-07-22,IF_ORD_003,60,80,56,70,1.0,57.14
2026-07-22,IF_MFG_001,60,75,27,70,1.0,57.36
2026-07-22,IF_MFG_002,25,65,15,70,1.0,34.23
2026-07-22,IF_MFG_003,25,35,10,70,1.0,24.77
2026-07-22,IF_MFG_004,5,20,10,70,1.0,17.59
2026-07-22,IF_PRC_001,60,70,37,70,1.0,53.62
2026-07-22,IF_PRC_002,25,55,24,70,1.0,34.52
2026-07-22,IF_PRC_003,5,15,9,70,1.0,16.7
2026-07-22,IF_ASM_001,60,85,32,70,1.0,50.65
2026-07-22,IF_ASM_002,60,80,40,70,1.0,60.51
2026-07-22,IF_DLV_001,100,100,36,70,1.0,73.77
2026-07-23,IF_ORD_001,100,90,31,69,1.0,71.6
2026-07-23,IF_PAY_001,100,100,58,69,1.0,76.17
2026-07-23,IF_PAY_002,25,30,17,69,1.0,23.91
2026-07-23,IF_ORD_002,100,90,64,69,1.0,71.07
2026-07-23,IF_ORD_003,60,80,34,69,1.0,54.66
2026-07-23,IF_MFG_001,60,75,31,69,1.0,52.45
2026-07-23,IF_MFG_002,25,65,15,69,1.0,36.19
2026-07-23,IF_MFG_003,25,35,13,69,1.0,26.56
2026-07-23,IF_MFG_004,5,20,8,69,1.0,17.72
2026-07-23,IF_PRC_001,60,70,26,69,1.0,56.2
2026-07-23,IF_PRC_002,25,55,13,69,1.0,35.19
2026-07-23,IF_PRC_003,5,15,6,69,1.0,11.28
2026-07-23,IF_ASM_001,60,85,38,69,1.0,53.18
2026-07-23,IF_ASM_002,60,80,27,69,1.0,55.67
2026-07-23,IF_DLV_001,100,100,32,69,1.0,74.14
2026-07-24,IF_ORD_001,100,90,57,68,1.0,72.68
2026-07-24,IF_PAY_001,100,100,48,68,1.0,72.18
2026-07-24,IF_PAY_002,25,30,16,68,1.0,28.38
2026-07-24,IF_ORD_002,100,90,62,68,1.0,71.15
2026-07-24,IF_ORD_003,60,80,31,68,1.0,53.88
2026-07-24,IF_MFG_001,60,75,43,68,1.0,58.35
2026-07-24,IF_MFG_002,25,65,17,68,1.0,35.9
2026-07-24,IF_MFG_003,25,35,13,68,1.0,34.52
2026-07-24,IF_MFG_004,5,20,7,68,1.0,15.01
2026-07-24,IF_PRC_001,60,70,28,68,1.0,55.05
2026-07-24,IF_PRC_002,25,55,26,68,1.0,36.78
2026-07-24,IF_PRC_003,5,15,9,68,1.0,18.36
2026-07-24,IF_ASM_001,60,85,28,68,1.0,57.89
2026-07-24,IF_ASM_002,60,80,31,68,1.0,52.9
2026-07-24,IF_DLV_001,100,100,41,68,1.0,69.89
2026-07-25,IF_ORD_001,100,90,46,67,1.0,70.42
2026-07-25,IF_PAY_001,100,100,51,67,1.0,71.46
2026-07-25,IF_PAY_002,25,30,13,67,1.0,28.07
2026-07-25,IF_ORD_002,100,90,109,67,1.0,74.73
2026-07-25,IF_ORD_003,60,80,29,67,1.0,55.21
2026-07-25,IF_MFG_001,60,75,31,67,1.0,54.47
2026-07-25,IF_MFG_002,25,65,19,67,1.0,35.71
2026-07-25,IF_MFG_003,25,35,18,67,1.0,30.33
2026-07-25,IF_MFG_004,5,20,11,67,1.0,25.11
2026-07-25,IF_PRC_001,60,70,39,67,1.0,56.19
2026-07-25,IF_PRC_002,25,55,27,67,1.0,39.83
2026-07-25,IF_PRC_003,5,15,11,67,1.0,13.72
2026-07-25,IF_ASM_001,60,85,38,67,1.0,54.79
2026-07-25,IF_ASM_002,60,80,42,67,1.0,57.22
2026-07-25,IF_DLV_001,100,100,43,67,1.0,72.26
2026-07-26,IF_ORD_001,100,90,45,66,1.0,67.3
2026-07-26,IF_PAY_001,100,100,45,66,1.0,73.43
2026-07-26,IF_PAY_002,25,30,21,66,1.0,27.37
2026-07-26,IF_ORD_002,100,90,48,66,1.0,71.47
2026-07-26,IF_ORD_003,60,80,37,66,1.0,55.25
2026-07-26,IF_MFG_001,60,75,36,66,1.0,50.42
2026-07-26,IF_MFG_002,25,65,17,66,1.0,37.97
2026-07-26,IF_MFG_003,25,35,12,66,1.0,29.05
2026-07-26,IF_MFG_004,5,20,9,66,1.0,16.28
2026-07-26,IF_PRC_001,60,70,17,66,1.0,42.27
2026-07-26,IF_PRC_002,25,55,17,66,1.0,41.05
2026-07-26,IF_PRC_003,5,15,10,66,1.0,12.77
2026-07-26,IF_ASM_001,60,85,28,66,1.0,54.8
2026-07-26,IF_ASM_002,60,80,37,66,1.0,63.41
2026-07-26,IF_DLV_001,100,100,41,66,1.0,73.33
2026-07-27,IF_ORD_001,100,90,139,65,1.0,77.76
2026-07-27,IF_PAY_001,100,100,30,65,1.0,68.67
2026-07-27,IF_PAY_002,25,30,12,65,1.0,30.91
2026-07-27,IF_ORD_002,100,90,27,65,1.0,73.35
2026-07-27,IF_ORD_003,60,80,34,65,1.0,58.23
2026-07-27,IF_MFG_001,60,75,20,65,1.0,50.34
2026-07-27,IF_MFG_002,25,65,12,65,1.0,35.42
2026-07-27,IF_MFG_003,25,35,23,65,1.0,31.25
2026-07-27,IF_MFG_004,5,20,12,65,1.0,19.69
2026-07-27,IF_PRC_001,60,70,25,65,1.0,55.56
2026-07-27,IF_PRC_002,25,55,22,65,1.0,36.21
2026-07-27,IF_PRC_003,5,15,8,65,1.0,12.67
2026-07-27,IF_ASM_001,60,85,21,65,1.0,55.46
2026-07-27,IF_ASM_002,60,80,22,65,1.0,51.82
2026-07-27,IF_DLV_001,100,100,35,65,1.0,71.07
2026-07-28,IF_ORD_001,100,90,26,64,1.0,67.66
2026-07-28,IF_PAY_001,100,100,57,64,1.0,71.83
2026-07-28,IF_PAY_002,25,30,26,64,1.0,33.42
2026-07-28,IF_ORD_002,100,90,53,64,1.0,79.09
2026-07-28,IF_ORD_003,60,80,34,64,1.0,57.74
2026-07-28,IF_MFG_001,60,75,31,64,1.0,59.6
2026-07-28,IF_MFG_002,25,65,25,64,1.0,43.54
2026-07-28,IF_MFG_003,25,35,21,64,1.0,30.55
2026-07-28,IF_MFG_004,5,20,6,64,1.0,19.52
2026-07-28,IF_PRC_001,60,70,27,64,1.0,57.15
2026-07-28,IF_PRC_002,25,55,13,64,1.0,35.7
2026-07-28,IF_PRC_003,5,15,8,64,1.0,18.6
2026-07-28,IF_ASM_001,60,85,18,64,1.0,53.47
2026-07-28,IF_ASM_002,60,80,27,64,1.0,55.8
2026-07-28,IF_DLV_001,100,100,42,64,1.0,74.24
2026-07-29,IF_ORD_001,100,90,56,63,1.0,70.96
2026-07-29,IF_PAY_001,100,100,67,63,1.0,78.45
2026-07-29,IF_PAY_002,25,30,19,63,1.0,26.55
2026-07-29,IF_ORD_002,100,90,37,63,1.0,69.53
2026-07-29,IF_ORD_003,60,80,29,63,1.0,55.07
2026-07-29,IF_MFG_001,60,75,16,63,1.0,48.89
2026-07-29,IF_MFG_002,25,65,19,63,1.0,34.08
2026-07-29,IF_MFG_003,25,35,27,63,1.0,25.53
2026-07-29,IF_MFG_004,5,20,15,63,1.0,16.8
2026-07-29,IF_PRC_001,60,70,16,63,1.0,49.38
2026-07-29,IF_PRC_002,25,55,20,63,1.0,33.26
2026-07-29,IF_PRC_003,5,15,10,63,1.0,17.68
2026-07-29,IF_ASM_001,60,85,19,63,1.0,55.3
2026-07-29,IF_ASM_002,60,80,28,63,1.0,53.42
2026-07-29,IF_DLV_001,100,100,45,63,1.0,76.04
2026-07-30,IF_ORD_001,100,90,63,62,1.0,72.3
2026-07-30,IF_PAY_001,100,100,52,62,1.0,69.35
2026-07-30,IF_PAY_002,25,30,17,62,1.0,26.43
2026-07-30,IF_ORD_002,100,90,59,62,1.0,72.28
2026-07-30,IF_ORD_003,60,80,35,62,1.0,60.46
2026-07-30,IF_MFG_001,60,75,75,62,1.0,54.89
2026-07-30,IF_MFG_002,25,65,24,62,1.0,40.54
2026-07-30,IF_MFG_003,25,35,20,62,1.0,32.01
2026-07-30,IF_MFG_004,5,20,6,62,1.0,12.67
2026-07-30,IF_PRC_001,60,70,16,62,1.0,50.93
2026-07-30,IF_PRC_002,25,55,11,62,1.0,38.18
2026-07-30,IF_PRC_003,5,15,8,62,1.0,16.91
2026-07-30,IF_ASM_001,60,85,32,62,1.0,57.78
2026-07-30,IF_ASM_002,60,80,16,62,1.0,52.74
2026-07-30,IF_DLV_001,100,100,50,62,1.0,77.91
2026-07-31,IF_ORD_001,100,90,46,61,1.0,76.08
2026-07-31,IF_PAY_001,100,100,42,61,1.0,74.24
2026-07-31,IF_PAY_002,25,30,24,61,1.0,29.99
2026-07-31,IF_ORD_002,100,90,47,61,1.0,79.7
2026-07-31,IF_ORD_003,60,80,26,61,1.0,55.34
2026-07-31,IF_MFG_001,60,75,17,61,1.0,46.02
2026-07-31,IF_MFG_002,25,65,23,61,1.0,31.1
2026-07-31,IF_MFG_003,25,35,28,61,1.0,28.48
2026-07-31,IF_MFG_004,5,20,7,61,1.0,13.34
2026-07-31,IF_PRC_001,60,70,35,61,1.0,51.44
2026-07-31,IF_PRC_002,25,55,22,61,1.0,39.24
2026-07-31,IF_PRC_003,5,15,12,61,1.0,18.34
2026-07-31,IF_ASM_001,60,85,43,61,1.0,60.84
2026-07-31,IF_ASM_002,60,80,34,61,1.0,56.37
2026-07-31,IF_DLV_001,100,100,28,61,1.0,68.75
2026-08-01,IF_ORD_001,100,90,49,60,1.0,72.31
2026-08-01,IF_PAY_001,100,100,28,60,1.0,69.19
2026-08-01,IF_PAY_002,25,30,19,60,1.0,29.33
2026-08-01,IF_ORD_002,100,90,41,60,1.0,69.42
2026-08-01,IF_ORD_003,60,80,37,60,1.0,53.74
2026-08-01,IF_MFG_001,60,75,40,60,1.0,51.06
2026-08-01,IF_MFG_002,25,65,10,60,1.0,34.81
2026-08-01,IF_MFG_003,25,35,14,60,1.0,30.99
2026-08-01,IF_MFG_004,5,20,9,60,1.0,12.11
2026-08-01,IF_PRC_001,60,70,37,60,1.0,53.66
2026-08-01,IF_PRC_002,25,55,13,60,1.0,31.73
2026-08-01,IF_PRC_003,5,15,11,60,1.0,18.29
2026-08-01,IF_ASM_001,60,85,20,60,1.0,53.04
2026-08-01,IF_ASM_002,60,80,39,60,1.0,60.93
2026-08-01,IF_DLV_001,100,100,43,60,1.0,73.95
2026-08-02,IF_ORD_001,100,90,32,59,1.0,71.99
2026-08-02,IF_PAY_001,100,100,36,59,1.0,72.82
2026-08-02,IF_PAY_002,25,30,10,59,1.0,27.24
2026-08-02,IF_ORD_002,100,90,27,59,1.0,72.17
2026-08-02,IF_ORD_003,60,80,16,59,1.0,56.79
2026-08-02,IF_MFG_001,60,75,29,59,1.0,53.21
2026-08-02,IF_MFG_002,25,65,13,59,1.0,34.94
2026-08-02,IF_MFG_003,25,35,15,59,1.0,31.01
2026-08-02,IF_MFG_004,5,20,13,59,1.0,16.64
2026-08-02,IF_PRC_001,60,70,23,59,1.0,54.99
2026-08-02,IF_PRC_002,25,55,17,59,1.0,32.8
2026-08-02,IF_PRC_003,5,15,8,59,1.0,15.16
2026-08-02,IF_ASM_001,60,85,37,59,1.0,57.81
2026-08-02,IF_ASM_002,60,80,29,59,1.0,55.77
2026-08-02,IF_DLV_001,100,100,41,59,1.0,73.69
2026-08-03,IF_ORD_001,100,90,59,58,1.001,72.01
2026-08-03,IF_PAY_001,100,100,51,58,1.001,75.37
2026-08-03,IF_PAY_002,25,30,16,58,1.001,32.14
2026-08-03,IF_ORD_002,100,90,43,58,1.001,69.94
2026-08-03,IF_ORD_003,60,80,39,58,1.001,51.44
2026-08-03,IF_MFG_001,60,75,22,58,1.001,49.33
2026-08-03,IF_MFG_002,25,65,18,58,1.001,41.56
2026-08-03,IF_MFG_003,25,35,16,58,1.001,28.12
2026-08-03,IF_MFG_004,5,20,14,58,1.001,14.6
2026-08-03,IF_PRC_001,60,70,34,58,1.001,53.14
2026-08-03,IF_PRC_002,25,55,10,58,1.001,30.7
2026-08-03,IF_PRC_003,5,15,10,58,1.001,17.32
2026-08-03,IF_ASM_001,60,85,34,58,1.001,56.99
2026-08-03,IF_ASM_002,60,80,21,58,1.001,55.07
2026-08-03,IF_DLV_001,100,100,29,58,1.001,68.53
2026-08-04,IF_ORD_001,100,90,45,57,1.001,76.17
2026-08-04,IF_PAY_001,100,100,30,57,1.001,73.74
2026-08-04,IF_PAY_002,25,30,10,57,1.001,25.67
2026-08-04,IF_ORD_002,100,90,38,57,1.001,72.4
2026-08-04,IF_ORD_003,60,80,35,57,1.001,52.23
2026-08-04,IF_MFG_001,60,75,29,57,1.001,50.14
2026-08-04,IF_MFG_002,25,65,11,57,1.001,35.24
2026-08-04,IF_MFG_003,25,35,29,57,1.001,31.65
2026-08-04,IF_MFG_004,5,20,11,57,1.001,23.21
2026-08-04,IF_PRC_001,60,70,20,57,1.001,49.75
2026-08-04,IF_PRC_002,25,55,32,57,1.001,42.42
2026-08-04,IF_PRC_003,5,15,9,57,1.001,23.5
2026-08-04,IF_ASM_001,60,85,32,57,1.001,57.32
2026-08-04,IF_ASM_002,60,80,31,57,1.001,57.58
2026-08-04,IF_DLV_001,100,100,32,57,1.001,70.24
2026-08-05,IF_ORD_001,100,90,284,56,1.001,78.44
2026-08-05,IF_PAY_001,100,100,43,56,1.001,72.42
2026-08-05,IF_PAY_002,25,30,16,56,1.001,23.73
2026-08-05,IF_ORD_002,100,90,49,56,1.001,74.71
2026-08-05,IF_ORD_003,60,80,26,56,1.001,54.45
2026-08-05,IF_MFG_001,60,75,18,56,1.001,55.84
2026-08-05,IF_MFG_002,25,65,17,56,1.001,40.01
2026-08-05,IF_MFG_003,25,35,15,56,1.001,25.26
2026-08-05,IF_MFG_004,5,20,10,56,1.001,21.37
2026-08-05,IF_PRC_001,60,70,20,56,1.001,53.05
2026-08-05,IF_PRC_002,25,55,13,56,1.001,34.42
2026-08-05,IF_PRC_003,5,15,7,56,1.001,17.44
2026-08-05,IF_ASM_001,60,85,26,56,1.001,58.41
2026-08-05,IF_ASM_002,60,80,30,56,1.001,55.49
2026-08-05,IF_DLV_001,100,100,50,56,1.001,73.32
2026-08-06,IF_ORD_001,100,90,59,55,1.001,73.23
2026-08-06,IF_PAY_001,100,100,51,55,1.001,77.56
2026-08-06,IF_PAY_002,25,30,21,55,1.001,27.93
2026-08-06,IF_ORD_002,100,90,46,55,1.001,72.54
2026-08-06,IF_ORD_003,60,80,39,55,1.001,58.36
2026-08-06,IF_MFG_001,60,75,15,55,1.001,49.89
2026-08-06,IF_MFG_002,25,65,17,55,1.001,39.91
2026-08-06,IF_MFG_003,25,35,10,55,1.001,27.95
2026-08-06,IF_MFG_004,5,20,11,55,1.001,15.54
2026-08-06,IF_PRC_001,60,70,29,55,1.001,53.28
2026-08-06,IF_PRC_002,25,55,19,55,1.001,35.76
2026-08-06,IF_PRC_003,5,15,8,55,1.001,14.71
2026-08-06,IF_ASM_001,60,85,21,55,1.001,58.91
2026-08-06,IF_ASM_002,60,80,25,55,1.001,54.28
2026-08-06,IF_DLV_001,100,100,47,55,1.001,72.53
2026-08-07,IF_ORD_001,100,90,30,54,1.001,69.44
2026-08-07,IF_PAY_001,100,100,56,54,1.001,76.35
2026-08-07,IF_PAY_002,25,30,15,54,1.001,25.88
2026-08-07,IF_ORD_002,100,90,57,54,1.001,77.15
2026-08-07,IF_ORD_003,60,80,34,54,1.001,57.58
2026-08-07,IF_MFG_001,60,75,34,54,1.001,51.73
2026-08-07,IF_MFG_002,25,65,23,54,1.001,40.11
2026-08-07,IF_MFG_003,25,35,13,54,1.001,30.64
2026-08-07,IF_MFG_004,5,20,7,54,1.001,17.12
2026-08-07,IF_PRC_001,60,70,23,54,1.001,47.01
2026-08-07,IF_PRC_002,25,55,15,54,1.001,35.41
2026-08-07,IF_PRC_003,5,15,14,54,1.001,19.63
2026-08-07,IF_ASM_001,60,85,51,54,1.001,59.16
2026-08-07,IF_ASM_002,60,80,28,54,1.001,54.83
2026-08-07,IF_DLV_001,100,100,26,54,1.001,72.37
2026-08-08,IF_ORD_001,100,90,27,53,1.001,69.71
2026-08-08,IF_PAY_001,100,100,37,53,1.001,77.49
2026-08-08,IF_PAY_002,25,30,21,53,1.001,36.39
2026-08-08,IF_ORD_002,100,90,44,53,1.001,75.59
2026-08-08,IF_ORD_003,60,80,28,53,1.001,53.67
2026-08-08,IF_MFG_001,60,75,46,53,1.001,59.45
2026-08-08,IF_MFG_002,25,65,13,53,1.001,33.35
2026-08-08,IF_MFG_003,25,35,19,53,1.001,36.22
2026-08-08,IF_MFG_004,5,20,32,53,1.001,23.55
2026-08-08,IF_PRC_001,60,70,30,53,1.001,58.39
2026-08-08,IF_PRC_002,25,55,38,53,1.001,37.96
2026-08-08,IF_PRC_003,5,15,14,53,1.001,19.28
2026-08-08,IF_ASM_001,60,85,42,53,1.001,56.51
2026-08-08,IF_ASM_002,60,80,26,53,1.001,52.13
2026-08-08,IF_DLV_001,100,100,49,53,1.001,75.94
2026-08-09,IF_ORD_001,100,90,148,52,1.001,78.99
2026-08-09,IF_PAY_001,100,100,42,52,1.001,70.06
2026-08-09,IF_PAY_002,25,30,61,52,1.001,37.41
2026-08-09,IF_ORD_002,100,90,44,52,1.001,71.15
2026-08-09,IF_ORD_003,60,80,35,52,1.001,49.39
2026-08-09,IF_MFG_001,60,75,11,52,1.001,45.47
2026-08-09,IF_MFG_002,25,65,25,52,1.001,32.8
2026-08-09,IF_MFG_003,25,35,16,52,1.001,32.14
2026-08-09,IF_MFG_004,5,20,7,52,1.001,17.51
2026-08-09,IF_PRC_001,60,70,46,52,1.001,56.44
2026-08-09,IF_PRC_002,25,55,9,52,1.001,35.64
2026-08-09,IF_PRC_003,5,15,10,52,1.001,21.72
2026-08-09,IF_ASM_001,60,85,18,52,1.001,52.45
2026-08-09,IF_ASM_002,60,80,38,52,1.001,53.7
2026-08-09,IF_DLV_001,100,100,58,52,1.001,80.19
2026-08-10,IF_ORD_001,100,90,35,51,1.001,66.95
2026-08-10,IF_PAY_001,100,100,36,51,1.001,74.58
2026-08-10,IF_PAY_002,25,30,23,51,1.001,26.76
2026-08-10,IF_ORD_002,100,90,42,51,1.001,74.9
2026-08-10,IF_ORD_003,60,80,70,51,1.001,64.58
2026-08-10,IF_MFG_001,60,75,55,51,1.001,57.21
2026-08-10,IF_MFG_002,25,65,19,51,1.001,44.45
2026-08-10,IF_MFG_003,25,35,12,51,1.001,32.8
2026-08-10,IF_MFG_004,5,20,13,51,1.001,18.7
2026-08-10,IF_PRC_001,60,70,35,51,1.001,60.86
2026-08-10,IF_PRC_002,25,55,12,51,1.001,32.91
2026-08-10,IF_PRC_003,5,15,13,51,1.001,15.97
2026-08-10,IF_ASM_001,60,85,34,51,1.001,59.48
2026-08-10,IF_ASM_002,60,80,27,51,1.001,52.83
2026-08-10,IF_DLV_001,100,100,64,51,1.001,73.37
2026-08-11,IF_ORD_001,100,90,52,50,1.002,74.43
2026-08-11,IF_PAY_001,100,100,32,50,1.002,74.13
2026-08-11,IF_PAY_002,25,30,6,50,1.002,26.93
2026-08-11,IF_ORD_002,100,90,54,50,1.002,71.2
2026-08-11,IF_ORD_003,60,80,25,50,1.002,60.69
2026-08-11,IF_MFG_001,60,75,16,50,1.002,51.47
2026-08-11,IF_MFG_002,25,65,25,50,1.002,42.5
2026-08-11,IF_MFG_003,25,35,6,50,1.002,25.05
2026-08-11,IF_MFG_004,5,20,10,50,1.002,15.35
2026-08-11,IF_PRC_001,60,70,33,50,1.002,48.84
2026-08-11,IF_PRC_002,25,55,13,50,1.002,31.7
2026-08-11,IF_PRC_003,5,15,48,50,1.002,24.34
2026-08-11,IF_ASM_001,60,85,26,50,1.002,57.26
2026-08-11,IF_ASM_002,60,80,38,50,1.002,56.13
2026-08-11,IF_DLV_001,100,100,45,50,1.002,79.2
2026-08-12,IF_ORD_001,100,90,65,49,1.002,73.75
2026-08-12,IF_PAY_001,100,100,38,49,1.002,73.8
2026-08-12,IF_PAY_002,25,30,21,49,1.002,30.87
2026-08-12,IF_ORD_002,100,90,40,49,1.002,71.91
2026-08-12,IF_ORD_003,60,80,21,49,1.002,49.7
2026-08-12,IF_MFG_001,60,75,29,49,1.002,52.87
2026-08-12,IF_MFG_002,25,65,8,49,1.002,33.35
2026-08-12,IF_MFG_003,25,35,11,49,1.002,28.07
2026-08-12,IF_MFG_004,5,20,3,49,1.002,10.44
2026-08-12,IF_PRC_001,60,70,28,49,1.002,56.56
2026-08-12,IF_PRC_002,25,55,17,49,1.002,33.06
2026-08-12,IF_PRC_003,5,15,11,49,1.002,18.17
2026-08-12,IF_ASM_001,60,85,23,49,1.002,54.7
2026-08-12,IF_ASM_002,60,80,38,49,1.002,58.09
2026-08-12,IF_DLV_001,100,100,38,49,1.002,73.21
2026-08-13,IF_ORD_001,100,90,26,48,1.002,65.29
2026-08-13,IF_PAY_001,100,100,38,48,1.002,75.49
2026-08-13,IF_PAY_002,25,30,25,48,1.002,26.64
2026-08-13,IF_ORD_002,100,90,47,48,1.002,73.38
2026-08-13,IF_ORD_003,60,80,34,48,1.002,58.77
2026-08-13,IF_MFG_001,60,75,25,48,1.002,51.33
2026-08-13,IF_MFG_002,25,65,28,48,1.002,41.64
2026-08-13,IF_MFG_003,25,35,22,48,1.002,36.68
2026-08-13,IF_MFG_004,5,20,13,48,1.002,20.07
2026-08-13,IF_PRC_001,60,70,129,48,1.002,61.55
2026-08-13,IF_PRC_002,25,55,19,48,1.002,39.37
2026-08-13,IF_PRC_003,5,15,12,48,1.002,15.89
2026-08-13,IF_ASM_001,60,85,29,48,1.002,58.52
2026-08-13,IF_ASM_002,60,80,23,48,1.002,55.58
2026-08-13,IF_DLV_001,100,100,31,48,1.002,80.54
2026-08-14,IF_ORD_001,100,90,56,47,1.002,78.7
2026-08-14,IF_PAY_001,100,100,61,47,1.002,79.31
2026-08-14,IF_PAY_002,25,30,13,47,1.002,27.14
2026-08-14,IF_ORD_002,100,90,49,47,1.002,77.6
2026-08-14,IF_ORD_003,60,80,33,47,1.002,58.13
2026-08-14,IF_MFG_001,60,75,35,47,1.002,55.54
2026-08-14,IF_MFG_002,25,65,19,47,1.002,41.15
2026-08-14,IF_MFG_003,25,35,9,47,1.002,26.77
2026-08-14,IF_MFG_004,5,20,15,47,1.002,26.47
2026-08-14,IF_PRC_001,60,70,22,47,1.002,47.36
2026-08-14,IF_PRC_002,25,55,21,47,1.002,33.28
2026-08-14,IF_PRC_003,5,15,9,47,1.002,17.87
2026-08-14,IF_ASM_001,60,85,26,47,1.002,54.45
2026-08-14,IF_ASM_002,60,80,158,47,1.002,62.52
2026-08-14,IF_DLV_001,100,100,45,47,1.002,76.22
2026-08-15,IF_ORD_001,100,90,51,46,1.003,72.8
2026-08-15,IF_PAY_001,100,100,68,46,1.003,76.29
2026-08-15,IF_PAY_002,25,30,20,46,1.003,34.26
